block_1_average_length	block_1_block	block_1_max_length	block_1_min_length	block_1_null_count	block_1_top_1_percent	block_1_top_1_value	block_1_top_2_percent	block_1_top_2_value	block_1_top_3_percent	block_1_top_3_value	block_1_unique_count	block_1_zero_count	block_2_average_length	block_2_block	block_2_max_length	block_2_min_length	block_2_null_count	block_2_top_1_percent	block_2_top_1_value	block_2_top_2_percent	block_2_top_2_value	block_2_top_3_percent	block_2_top_3_value	block_2_unique_count	block_2_zero_count	block_3_average_length	block_3_block	block_3_max_length	block_3_min_length	block_3_null_count	block_3_top_1_percent	block_3_top_1_value	block_3_top_2_percent	block_3_top_2_value	block_3_top_3_percent	block_3_top_3_value	block_3_unique_count	block_3_zero_count	col_average_length	col_id	col_max_length	col_min_length	col_null_count	col_top_1_percent	col_top_1_value	col_top_2_percent	col_top_2_value	col_top_3_percent	col_top_3_value	col_unique_count	col_zero_count
2.000000	...................	2	2	0	45.355385	00	15.856923	40	12.698462	32	73	0	2.000000	...................	2	2	0	45.355385	00	15.856923	40	12.698462	32	73	0	2.000000	...................	2	2	0	45.355385	00	15.856923	40	12.698462	32	73	0	2.000000	/CommonGovernment_4/12_bureau_code	2	2	0	39.879250	00	22.681185	AS	11.145007	32	88	0
43.000000	...................	44	43	1	7.624733	GSA/FSS TOOLS ACQUISITION DIVISION II       	6.043170	DLA TROOP SUPPORT                           	3.407745	GSA/PUBLIC BUILDINGS SERVICE                	1547	0	43.000000	.x..x.x.x......xx..	44	43	1	7.624733	GSA/FSS TOOLS ACQUISITION DIVISION II       	6.043170	DLA TROOP SUPPORT                           	3.407745	GSA/PUBLIC BUILDINGS SERVICE                	1547	0	43.000000	........x....xxx..x	44	43	1	7.624733	GSA/FSS TOOLS ACQUISITION DIVISION II       	6.043170	DLA TROOP SUPPORT                           	3.407745	GSA/PUBLIC BUILDINGS SERVICE                	1547	0	43.000000	/CommonGovernment_4/15_co_name	44	43	1403	15.081010	DLA TROOP SUPPORT                           	3.479045	GSA/FSS TOOLS ACQUISITION DIVISION II       	2.589298	GSA/FAS ADMIN SVCS ACQUISITION BR(2QSAA)    	3425	0
13.000000	...................	21	8	0	46.180000	DELIVERY ORDER	27.030769	DEFINITIVE CONTRACT	26.735385	BPA CALL	5	0	13.000000	...................	21	8	0	46.180000	DELIVERY ORDER	27.030769	DEFINITIVE CONTRACT	26.735385	BPA CALL	5	0	13.000000	...................	21	8	0	46.180000	DELIVERY ORDER	27.030769	DEFINITIVE CONTRACT	26.735385	BPA CALL	5	0	13.000000	/CommonGovernment_4/7_award_type	21	8	0	57.990928	DELIVERY ORDER	25.372289	PURCHASE ORDER	9.517970	BPA CALL	9	0
3.000000	...................	4	4	9	20.518226	21  	15.592928	47  	13.449555	17  	46	0	3.000000	...................	4	4	9	20.518226	21  	15.592928	47  	13.449555	17  	46	0	3.000000	...................	4	4	9	20.518226	21  	15.592928	47  	13.449555	17  	46	0	3.000000	/CommonGovernment_4/27_funding_agency	4	4	211	24.597672	97  	13.154735	21  	12.629642	17  	65	0
35.000000	...................	35	35	0	11.263077	LEASE/RENTAL OF OFFICE BUILDINGS   	5.489231	MISC CONTRUCT MATERIALS            	3.173846	DRILL BITS, COUNTERBORES, AND COUNT	719	0	35.000000	.x.x......xxxxx.xxx	35	35	0	11.263077	LEASE/RENTAL OF OFFICE BUILDINGS   	5.489231	MISC CONTRUCT MATERIALS            	3.173846	DRILL BITS, COUNTERBORES, AND COUNT	719	0	35.000000	...................	35	35	0	11.263077	LEASE/RENTAL OF OFFICE BUILDINGS   	5.489231	MISC CONTRUCT MATERIALS            	3.173846	DRILL BITS, COUNTERBORES, AND COUNT	719	0	34.000000	/CommonGovernment_4/43_prod_or_serv_code_desc	35	35	26	9.619927	MED  AMP; SURGICAL INSTRUMENTS,EQ  	7.383882	DRUGS AND BIOLOGICALS              	3.153880	HAND TOOLS, NONEDGED, NONPOWERED   	1477	0
49.000000	....x..............	50	50	997	2.735809	GS06FB074M                                        	0.814024	SPM50002D0121                                     	0.735903	SPM50004DBP06                                     	19933	0	49.000000	x.xx.x.x..xxxx.....	50	50	997	2.735809	GS06FB074M                                        	0.814024	SPM50002D0121                                     	0.735903	SPM50004DBP06                                     	19933	0	49.000000	x..x.xx...xx.xxxx.x	50	50	997	2.735809	GS06FB074M                                        	0.814024	SPM50002D0121                                     	0.735903	SPM50004DBP06                                     	19933	0	43.000000	/CommonGovernment_4/18_contract_num	50	50	1398943	0.731916	GS06F0010N                                        	0.685884	GS02FW0003                                        	0.615305	GS14F0040K                                        	1646710	0
4.000000	...x.x.xxx.x.......	4	4	0	11.263077	X111	5.489231	5680	3.173846	5133	776	0	4.000000	...................	4	4	0	11.263077	X111	5.489231	5680	3.173846	5133	776	0	4.000000	xx.xx.xxxx.xxxx..xx	4	4	0	11.263077	X111	5.489231	5680	3.173846	5133	776	0	4.000000	/CommonGovernment_4/44_psc_code	4	4	0	9.619905	6515	7.383865	6505	3.153873	5120	1713	0
40.000000	...................	40	40	0	17.230769	DEPT OF THE ARMY                        	14.021538	PUBLIC BUILDINGS SERVICE                	12.698462	FEDERAL ACQUISITION SERVICE             	139	0	40.000000	...................	40	40	0	17.230769	DEPT OF THE ARMY                        	14.021538	PUBLIC BUILDINGS SERVICE                	12.698462	FEDERAL ACQUISITION SERVICE             	139	0	40.000000	...................	40	40	0	17.230769	DEPT OF THE ARMY                        	14.021538	PUBLIC BUILDINGS SERVICE                	12.698462	FEDERAL ACQUISITION SERVICE             	139	0	40.000000	/CommonGovernment_4/13_bureau_name	40	40	0	22.681185	DEFENSE LOGISTICS AGENCY                	11.145016	FEDERAL ACQUISITION SERVICE             	10.617249	DEPT OF THE ARMY                        	177	0
4.000000	...................	4	4	0	17.230769	2100	14.021538	4740	12.698462	4732	141	0	4.000000	......x..x..x.x....	4	4	0	17.230769	2100	14.021538	4740	12.698462	4732	141	0	4.000000	...................	4	4	0	17.230769	2100	14.021538	4740	12.698462	4732	141	0	4.000000	/CommonGovernment_4/20_contractingofficeagencyid	4	4	0	22.681185	97AS	11.145007	4732	10.617249	2100	184	0
35.000000	x.......x..x.......	35	35	0	10.436923	LESSORS OF NONRESIDENTIAL BUILDINGS	5.587692	COMMERCIAL AND INSTITUTIONAL BUILDI	5.578462	HAND AND EDGE TOOL MANUFACTURING   	678	0	35.000000	...................	35	35	0	10.436923	LESSORS OF NONRESIDENTIAL BUILDINGS	5.587692	COMMERCIAL AND INSTITUTIONAL BUILDI	5.578462	HAND AND EDGE TOOL MANUFACTURING   	678	0	35.000000	xxx..xxx.xxxx...xxx	35	35	0	10.436923	LESSORS OF NONRESIDENTIAL BUILDINGS	5.587692	COMMERCIAL AND INSTITUTIONAL BUILDI	5.578462	HAND AND EDGE TOOL MANUFACTURING   	678	0	35.000000	/CommonGovernment_4/36_naics_name	35	35	0	6.637572	MEDICAL, DENTAL, AND HOSPITAL EQUIP	5.725217	DRUGS AND DRUGGISTS' SUNDRIES MERCH	3.052890	ENGINEERING SERVICES               	1291	0
26.000000	...................	57	5	0	20.755385	FACILITY RELATED SERVICES	13.063077	CONSTRUCTION RELATED SERVICES	11.890769	FACILITIES PURCHASE & LEASE	47	0	26.000000	...................	57	5	0	20.755385	FACILITY RELATED SERVICES	13.063077	CONSTRUCTION RELATED SERVICES	11.890769	FACILITIES PURCHASE & LEASE	47	0	26.000000	...................	57	5	0	20.755385	FACILITY RELATED SERVICES	13.063077	CONSTRUCTION RELATED SERVICES	11.890769	FACILITIES PURCHASE & LEASE	47	0	26.000000	/CommonGovernment_4/34_level2_category	57	5	0	11.725022	MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES	9.563159	FACILITY RELATED SERVICES	7.661039	HARDWARE & TOOLS	50	0
1.000000	...................	1	1	0	100.000000	O					1	0	1.000000	...................	1	1	0	100.000000	O					1	0	1.000000	...................	1	1	0	100.000000	O					1	0	1.000000	/CommonGovernment_4/52_vend_contoffbussizedeterm	1	1	0	56.570723	O	43.429277	S			2	0
6.000000	...............x.x.	6	6	0	10.436923	531120	5.578462	332212	5.490769	236220	694	0	6.000000	..............x....	6	6	0	10.436923	531120	5.578462	332212	5.490769	236220	694	0	6.000000	...x.....x.........	6	6	0	10.436923	531120	5.578462	332212	5.490769	236220	694	0	6.000000	/CommonGovernment_4/35_naics_code	6	6	0	6.636710	423450	5.725217	424210	3.052890	541330	1349	0
9.000000	........xxxx......x	25	1	1016	25.926794	 	2.736622	GS06FB074M	0.814266	SPM50002D0121	9863	0	9.000000	............xx...xx	25	1	1016	25.926794	 	2.736622	GS06FB074M	0.814266	SPM50002D0121	9863	0	9.000000	...............xx..	25	1	1016	25.926794	 	2.736622	GS06FB074M	0.814266	SPM50002D0121	9863	0	8.000000	/CommonGovernment_4/49_refidvid_piid	34	1	1421148	22.614348	 	0.733589	GS06F0010N	0.687452	GS02FW0003	178478	0
4.000000	...................	11	2	0	20.515385	ARMY	15.595385	GSA	13.447692	NAVY	45	0	4.000000	...................	11	2	0	20.515385	ARMY	15.595385	GSA	13.447692	NAVY	45	0	4.000000	...................	11	2	0	20.515385	ARMY	15.595385	GSA	13.447692	NAVY	45	0	4.000000	/CommonGovernment_4/50_short_name	11	2	0	24.597205	SEC DEF	13.154486	ARMY	12.629403	NAVY	56	0
39.000000	...................	40	9	0	21.056923	DEPARTMENT OF ARMY                      	17.715385	GENERAL SERVICES ADMINISTRATION         	12.870769	DEPARTMENT OF NAVY                      	45	0	39.000000	...................	40	9	0	21.056923	DEPARTMENT OF ARMY                      	17.715385	GENERAL SERVICES ADMINISTRATION         	12.870769	DEPARTMENT OF NAVY                      	45	0	39.000000	...................	40	9	0	21.056923	DEPARTMENT OF ARMY                      	17.715385	GENERAL SERVICES ADMINISTRATION         	12.870769	DEPARTMENT OF NAVY                      	45	0	39.000000	/CommonGovernment_11/23_description	40	9	0	24.639879	OFFICE OF SECRETARY OF DEFENSE          	13.266578	DEPARTMENT OF ARMY                      	12.717757	DEPARTMENT OF NAVY                      	56	0
4.000000	...................	4	4	0	13.383077	X111	5.489231	5680	3.173846	5133	776	0	4.000000	...................	4	4	0	13.383077	X111	5.489231	5680	3.173846	5133	776	0	4.000000	x..xxxxx.xxxxxxxxx.	4	4	0	13.383077	X111	5.489231	5680	3.173846	5133	776	0	4.000000	/CommonGovernment_11/42_prod_or_serv_code	4	4	0	9.874346	6515	7.682069	6505	3.282808	5120	1711	0
20.000000	...x....x.xx...x..x	20	20	0	18.096923	2010-10-01 00:00:00 	1.846154	2010-10-04 00:00:00 	1.652308	2010-12-01 00:00:00 	138	0	20.000000	...........x.......	20	20	0	18.096923	2010-10-01 00:00:00 	1.846154	2010-10-04 00:00:00 	1.652308	2010-12-01 00:00:00 	138	0	20.000000	...................	20	20	0	18.096923	2010-10-01 00:00:00 	1.846154	2010-10-04 00:00:00 	1.652308	2010-12-01 00:00:00 	138	0	20.000000	/CommonGovernment_11/19_contract_signeddate	20	20	0	0.504882	2010-10-01 00:00:00 	0.280851	2014-10-01 00:00:00 	0.270761	2011-09-30 00:00:00 	2209	0
1.000000	...................	1	1	0	46.180000	C	27.030769	D	26.735385	A	5	0	1.000000	...................	1	1	0	46.180000	C	27.030769	D	26.735385	A	5	0	1.000000	...................	1	1	0	46.180000	C	27.030769	D	26.735385	A	5	0	1.000000	/CommonGovernment_11/8_award_type_code	1	1	0	58.174571	C	25.439665	B	9.429179	A	9	0
1.000000	...................	1	1	0	100.000000	1					1	0	1.000000	...................	1	1	0	100.000000	1					1	0	1.000000	...................	1	1	0	100.000000	1					1	0	1.000000	/CommonGovernment_11/47_quarter	1	1	0	27.743231	4	25.199080	3	23.735951	2	4	0
22.000000	...................	37	2	0	59.784615	FACILITIES & CONSTRUCTION	9.966154	PROFESSIONAL SERVICES	9.535385	INDUSTRIAL PRODUCTS & SERVICES	10	0	22.000000	...................	37	2	0	59.784615	FACILITIES & CONSTRUCTION	9.966154	PROFESSIONAL SERVICES	9.535385	INDUSTRIAL PRODUCTS & SERVICES	10	0	22.000000	...................	37	2	0	59.784615	FACILITIES & CONSTRUCTION	9.966154	PROFESSIONAL SERVICES	9.535385	INDUSTRIAL PRODUCTS & SERVICES	10	0	18.000000	/CommonGovernment_11/33_level1_category	37	2	0	22.200450	MEDICAL	19.456326	FACILITIES & CONSTRUCTION	16.980125	INDUSTRIAL PRODUCTS & SERVICES	10	0
45.000000	...................	100	11	0	13.383077	X111 (LEASE/RENTAL OF OFFICE BUILDINGS)	5.489231	5680 (MISCELLANEOUS CONSTRUCTION MATERIALS)	3.173846	5133 (DRILL BITS, COUNTERBORES, AND COUNTERSINKS: HAND AND MACHINE)	776	0	45.000000	....xxx..........xx	100	11	0	13.383077	X111 (LEASE/RENTAL OF OFFICE BUILDINGS)	5.489231	5680 (MISCELLANEOUS CONSTRUCTION MATERIALS)	3.173846	5133 (DRILL BITS, COUNTERBORES, AND COUNTERSINKS: HAND AND MACHINE)	776	0	45.000000	x.......x.....xx..x	100	11	0	13.383077	X111 (LEASE/RENTAL OF OFFICE BUILDINGS)	5.489231	5680 (MISCELLANEOUS CONSTRUCTION MATERIALS)	3.173846	5133 (DRILL BITS, COUNTERBORES, AND COUNTERSINKS: HAND AND MACHINE)	776	0	45.000000	/CommonGovernment_11/45_psc_code_description	100	11	0	9.874346	6515 (MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES)	7.682069	6505 (DRUGS AND BIOLOGICALS)	3.282808	5120 (HAND TOOLS, NONEDGED, NONPOWERED)	1711	0
4.000000	...................	4	4	0	99.790769	2011	0.209231	2010			2	0	4.000000	...................	4	4	0	99.790769	2011	0.209231	2010			2	0	4.000000	...................	4	4	0	99.790769	2011	0.209231	2010			2	0	4.000000	/CommonGovernment_11/56_year	4	4	0	24.201260	2011	21.765738	2012	20.367130	2015	7	0
1.000000	...................	1	1	0	46.180000	C	27.030769	D	26.735385	A	5	0	1.000000	...................	1	1	0	46.180000	C	27.030769	D	26.735385	A	5	0	1.000000	...................	1	1	0	46.180000	C	27.030769	D	26.735385	A	5	0	0.000000	/CommonGovernment_11/14_cd_contactiontype	1	1	29	58.174729	C	25.439734	B	9.429204	A	9	0
1.000000	...................	2	2	654	12.266497	MO	10.765238	DC	9.344792	PA	57	0	1.000000	...................	2	2	654	12.266497	MO	10.765238	DC	9.344792	PA	57	0	1.000000	...................	2	2	654	12.266497	MO	10.765238	DC	9.344792	PA	57	0	1.000000	/CommonGovernment_11/16_co_state	2	2	74918	19.720305	PA	11.020096	DC	8.452320	VA	61	0
40.000000	...................	40	40	0	21.056923	DEPARTMENT OF ARMY                      	17.710769	GENERAL SERVICES ADMINISTRATION         	12.870769	DEPARTMENT OF NAVY                      	43	0	40.000000	...................	40	40	0	21.056923	DEPARTMENT OF ARMY                      	17.710769	GENERAL SERVICES ADMINISTRATION         	12.870769	DEPARTMENT OF NAVY                      	43	0	40.000000	...................	40	40	0	21.056923	DEPARTMENT OF ARMY                      	17.710769	GENERAL SERVICES ADMINISTRATION         	12.870769	DEPARTMENT OF NAVY                      	43	0	40.000000	/CommonGovernment_11/29_funding_agency_name	40	40	0	24.639879	OFFICE OF SECRETARY OF DEFENSE          	13.266578	DEPARTMENT OF ARMY                      	12.717757	DEPARTMENT OF NAVY                      	50	0
50.000000	...................	50	50	0	29.198462	GENERAL SERVICES ADMINISTRATION                   	16.906154	DEPARTMENT OF ARMY                                	8.880000	OFFICE OF SECRETARY OF DEFENSE                    	40	0	50.000000	...................	50	50	0	29.198462	GENERAL SERVICES ADMINISTRATION                   	16.906154	DEPARTMENT OF ARMY                                	8.880000	OFFICE OF SECRETARY OF DEFENSE                    	40	0	50.000000	...................	50	50	0	29.198462	GENERAL SERVICES ADMINISTRATION                   	16.906154	DEPARTMENT OF ARMY                                	8.880000	OFFICE OF SECRETARY OF DEFENSE                    	40	0	50.000000	/CommonGovernment_11/4_ag_name	50	50	0	25.663293	OFFICE OF SECRETARY OF DEFENSE                    	13.793767	GENERAL SERVICES ADMINISTRATION                   	10.484400	DEPARTMENT OF ARMY                                	46	0
19.000000	....x..............	19	19	0	18.096923	2010-10-01 00:00:00	1.846154	2010-10-04 00:00:00	1.652308	2010-12-01 00:00:00	138	0	19.000000	xxxxxxxxxx.xxxxxxxx	19	19	0	18.096923	2010-10-01 00:00:00	1.846154	2010-10-04 00:00:00	1.652308	2010-12-01 00:00:00	138	0	19.000000	xx.xx.x.x.x..x..x..	19	19	0	18.096923	2010-10-01 00:00:00	1.846154	2010-10-04 00:00:00	1.652308	2010-12-01 00:00:00	138	0	19.000000	/CommonGovernment_11/51_signeddate	19	19	0	0.504882	2010-10-01 00:00:00	0.280851	2014-10-01 00:00:00	0.270761	2011-09-30 00:00:00	2209	0
50.000000	...................	50	50	0	28.472308	                                                  	0.790769	0001                                              	0.720000	0002                                              	30140	0	50.000000	xxxxxxxxxxxxxxxxxxx	50	50	0	28.472308	                                                  	0.790769	0001                                              	0.720000	0002                                              	30140	0	50.000000	x.xxxxx.xx.xxxxxxxx	50	50	0	28.472308	                                                  	0.790769	0001                                              	0.720000	0002                                              	30140	0	50.000000	/CommonGovernment_11/41_primary_contract_piid	51	50	0	13.129797	                                                  	0.616397	0001                                              	0.520350	0002                                              	4228950	0
3.000000	...................	4	1	0	27.084615	 	24.943077	9700	15.041538	4740	108	0	3.000000	...................	4	1	0	27.084615	 	24.943077	9700	15.041538	4740	108	0	3.000000	...............x...	4	1	0	27.084615	 	24.943077	9700	15.041538	4740	108	0	3.000000	/CommonGovernment_11/48_refidvid_agencyid	4	1	0	32.395604	 	31.126779	9700	14.845869	4730	167	0
10.000000	xxxxxxxxxxxxxxxxxxx	38	3	0	1.063077	0001	0.949231	0002	0.798462	0003	44819	0	10.000000	xxxxxxxxxxxxxxxxxxx	38	3	0	1.063077	0001	0.949231	0002	0.798462	0003	44819	0	10.000000	xxxxxxxxxxxxxxxxxxx	38	3	0	1.063077	0001	0.949231	0002	0.798462	0003	44819	0	10.000000	/CommonGovernment_11/3_a_aid_acontid_piid	50	1	0	0.724725	0001	0.606100	0002	0.514879	0003	5019365	0
55.000000	xxxxxxxxxxxxxxxxxxx	102	2	0	3.772308	MISCELLANEOUS FOREIGN CONTRACTORS                                                                   	3.418462	SCIENCE APPLICATIONS INTERNATIONAL CORPORATION	2.695385	J  amp; L AMERICA, INC.	14364	0	55.000000	xxx..x.xxxxxxxxx.xx	102	2	0	3.772308	MISCELLANEOUS FOREIGN CONTRACTORS                                                                   	3.418462	SCIENCE APPLICATIONS INTERNATIONAL CORPORATION	2.695385	J  amp; L AMERICA, INC.	14364	0	55.000000	....x...xx.x.......	102	2	0	3.772308	MISCELLANEOUS FOREIGN CONTRACTORS                                                                   	3.418462	SCIENCE APPLICATIONS INTERNATIONAL CORPORATION	2.695385	J  amp; L AMERICA, INC.	14364	0	34.000000	/CommonGovernment_11/54_vend_vendorname	108	1	644	2.702765	AMERISOURCEBERGEN DRUG CORPORA	2.675107	CARDINAL HEALTH 200, LLC	1.789788	MISCELLANEOUS FOREIGN AWARDEES	400011	0
2.000000	...................	2	2	0	29.198462	47	16.906154	21	8.880000	97	40	0	2.000000	..............x....	2	2	0	29.198462	47	16.906154	21	8.880000	97	40	0	2.000000	...................	2	2	0	29.198462	47	16.906154	21	8.880000	97	40	0	2.000000	/CommonGovernment_11/5_agency_code	2	2	0	25.663293	97	13.793767	47	10.484400	21	47	0
29.000000	..x.x.......x.x....	50	1	3573	52.292966	ONLY MY AGENCY                                    	28.660035	 	10.703762	ONLY MY AGENCY	75	0	29.000000	...................	50	1	3573	52.292966	ONLY MY AGENCY                                    	28.660035	 	10.703762	ONLY MY AGENCY	75	0	29.000000	...................	50	1	3573	52.292966	ONLY MY AGENCY                                    	28.660035	 	10.703762	ONLY MY AGENCY	75	0	27.000000	/CommonGovernment_11/55_whocanuse	50	1	104073	33.838523	ONLY MY AGENCY                                    	33.536192	 	12.991712	ALL AGENCIES                                      	1188	0
4.000000	...................	4	4	0	39.536923	9700	16.141538	4740	12.540000	4732	133	0	4.000000	...................	4	4	0	39.536923	9700	16.141538	4740	12.540000	4732	133	0	4.000000	....x.....x........	4	4	0	39.536923	9700	16.141538	4740	12.540000	4732	133	0	4.000000	/CommonGovernment_11/2_a_aid_acontid_agencyid	4	4	0	48.371323	9700	11.381947	4732	9.458343	3600	210	0
8.000000	...................	9	7	0	5.823077	123456787	3.181538	148983229	2.918462	053324711	11932	0	8.000000	xx.xxxxxxxxxxxxx...	9	7	0	5.823077	123456787	3.181538	148983229	2.918462	053324711	11932	0	8.000000	.....x.xx..x..xx...	9	7	0	5.823077	123456787	3.181538	148983229	2.918462	053324711	11932	0	8.000000	/CommonGovernment_11/53_vend_dunsnumber	9	1	0	3.894426	007914906	3.042026	961027315	2.688343	123456787	299726	0
2.000000	...................	2	2	0	21.056923	21	17.715385	47	12.870769	17	45	0	2.000000	...................	2	2	0	21.056923	21	17.715385	47	12.870769	17	45	0	2.000000	...................	2	2	0	21.056923	21	17.715385	47	12.870769	17	45	0	2.000000	/CommonGovernment_11/17_code	2	2	0	24.639879	97	13.266578	21	12.717757	17	56	0
2.000000	...................	2	2	0	44.458462	00	17.976923	40	12.980000	32	73	0	2.000000	...................	2	2	0	44.458462	00	17.976923	40	12.980000	32	73	0	2.000000	...................	2	2	0	44.458462	00	17.976923	40	12.980000	32	73	0	2.000000	/CommonGovernment_11/12_bureau_code	2	2	0	39.644236	00	22.699027	AS	11.572720	32	88	0
43.000000	xxxxxxxx.xxxxxxxxx.	44	43	1	7.840121	GSA/FSS TOOLS ACQUISITION DIVISION II       	6.043170	DLA TROOP SUPPORT                           	4.012369	GSA/PUBLIC BUILDINGS SERVICE                	1542	0	43.000000	...................	44	43	1	7.840121	GSA/FSS TOOLS ACQUISITION DIVISION II       	6.043170	DLA TROOP SUPPORT                           	4.012369	GSA/PUBLIC BUILDINGS SERVICE                	1542	0	43.000000	...................	44	43	1	7.840121	GSA/FSS TOOLS ACQUISITION DIVISION II       	6.043170	DLA TROOP SUPPORT                           	4.012369	GSA/PUBLIC BUILDINGS SERVICE                	1542	0	43.000000	/CommonGovernment_11/15_co_name	44	43	1285	15.527382	DLA TROOP SUPPORT                           	3.624064	GSA/FSS TOOLS ACQUISITION DIVISION II       	2.685490	GSA/FAS ADMIN SVCS ACQUISITION BR(2QSAA)    	3418	0
