,block_1,block_2,block_3,db_1_max,db_1_min,db_1_null,db_1_unique,db_2_max,db_2_min,db_2_null,db_2_unique,db_3_max,db_3_min,db_3_null,db_3_unique,max,min,name,null_count,path,random_1,random_2,random_3,size,top_1_percent,top_1_value,top_2_percent,top_2_value,top_3_percent,top_3_value,unique,zero_count
266,xx.xxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxNxNx.xxxNNxxNNxx,51.0440718612328,41.5810936687888,4772,12477,47.1032261718658,42.3974074419782,5460,20659,51.0435700783665,47.4579992940281,4326,20813,51.0679386648361,41.4398268462531,SalariesFrance_11/40_Latitude.double,105702,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/11/SalariesFrance_11/40_Latitude.double,48.5887392304342,44.1963482573275,48.9259715303635,1343758,0.2,43.5259229640383,0.2,45.1418821561113,0.2,43.6036746966961,334540,0
267,xNxNxNxxxxxxxxxxxxxx,xNxxxNx.NxxxxNx.xxx.,.NNNNNNNx.NNNx.NNx..,1392.67108329063,0.0,24315,20062,1447.73186461653,0.0,25252,16449,4989.52045744661,0.0,24982,17105,4989.52045744661,0.0,SalariesFrance_11/19_BMO_SAISON.double,468477,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/11/SalariesFrance_11/19_BMO_SAISON.double,0.00168392545187196,0.0012678111461135,0.0,1343758,33.3,0.0,0.0,1.0,0.0,0.00952943157607523,424423,447167
268,NNNNNNxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,5453.50265831894,-554.107967852383,8056,53294,9978.3581968443,-1119.07959678507,14870,46452,4046.99629507284,-561.852717726178,9395,52585,65775.6829063129,-1509.08875414632,SalariesFrance_11/30_EMPSAL_NM1.double,192434,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/11/SalariesFrance_11/30_EMPSAL_NM1.double,,0.7445434925734,0.301841176229924,1343758,1.3,0.0,0.0,-5.55111512312578e-17,0.0,-1.11022302462516e-16,971233,18013
269,xxxxxxxxxxxxxxxxxxxN,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,935.631199091125,3.83623279796386e-07,9892,49945,725.049973232829,4.11615032568556e-08,9992,49035,702.920699484993,4.15359670089394e-08,9014,50767,9537.32906845106,7.36538101988271e-09,SalariesFrance_11/29_EMBAUCHE_CDI.double,170303,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/11/SalariesFrance_11/29_EMBAUCHE_CDI.double,0.00698180384173816,0.00918882488484389,0.102272362613762,1343758,5.9,5e-05,1.2,0.0001,0.2,0.00015,1051323,0
270,xxxx..xxxx.xxx..xNxx,xxx.xxNNNNNxxx..xxx.,xxxxxxxxxxxxxxxxxxxx,3.0651369422293,-4.76388296368525,4231,18757,2.50594738279551,-1.8672916315889,3957,20043,9.51012917610739,0.105728303802264,12229,17443,9.51012917610739,-5.08267813989811,SalariesFrance_11/41_Longitude.double,105702,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/11/SalariesFrance_11/41_Longitude.double,-1.72543953540676,-0.331845274827591,0.683800666476944,1343758,0.2,5.38172885036787,0.2,1.5222317581509,0.2,1.42979774493894,334315,0
271,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1819.61743919299,-128.008194880083,8139,53218,1819.61743919299,-128.008194880083,4873,56602,753.973471449838,-26.2772942290576,8802,52824,10190.8572243351,-128.008194880083,SalariesFrance_11/25_EMBAUCHES_GLOBAL.double,170303,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/11/SalariesFrance_11/25_EMBAUCHES_GLOBAL.double,0.480967191583574,12.4020591809954,0.000255,1343758,2.0,0.00015,2.0,0.000105,0.3,0.0003,1083598,0
272,.NNx.xx.Nx.xx.xNx..x,xNNx..Nx......NNx.Nx,NNNNNNNNNNNNNNNNxNNx,2900.14961510842,-29.8503112903111,11008,26867,2006.78948191539,-63.4189898403837,9377,27599,855.547102142046,-72.0523573001991,8888,25052,15904.4311294669,-453.395784430581,SalariesFrance_11/14_AG_M25.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/11/SalariesFrance_11/14_AG_M25.double,0.0,0.0,,1343758,44.3,0.0,0.0,7.74016237815497e-05,0.0,0.853051893859281,500473,595037
273,xxxxNxxNxNxNNNxxNNxx,NNNxNxxxxNxxNNxxxxNN,xxxxxxxNxxxxxxxxxxxx,5646.0,1.0,27235,704,17423.0,1.0,28384,858,7787.0,1.0,29030,710,19169.0,1.0,SalariesFrance_11/8_ADECCO_NB_CAND_METIERS_PROCHES.double,560819,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/11/SalariesFrance_11/8_ADECCO_NB_CAND_METIERS_PROCHES.double,11.0,,145.0,1343758,1.8,1.0,1.6,2.0,1.4,3.0,2649,0
274,xxxxxxxNxxxxxxxxNxNx,xxxxxxxxxxxxxxxxxxxx,xxxNxxxxxxxxxxxxxxxx,1618.36074437619,3.22778181136103e-07,12362,45688,173.877096717758,1.04624980461603e-07,13869,43540,105.480463483064,3.0813684238587e-08,6873,47216,1618.36074437619,1.91636663621816e-08,SalariesFrance_3/16_APPRENTI.double,170303,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/16_APPRENTI.double,0.139209764183458,0.0396528878423696,0.0318585071545354,1343758,4.6,5e-06,2.9,5e-05,0.8,1e-05,995268,0
275,xxxxxxxxxxxxxxxxxxxx,xx.xxxxxxxxxxxxxxxxx,Nxxxxxxxxxxxxxxxxxxx,573.909184745714,2.12937123314862e-08,9735,48588,1110.80799281001,2.72712634202783e-09,8414,51079,385.998945457612,6.66431845043265e-09,9202,50140,3301.53075146823,2.72712634202783e-09,SalariesFrance_3/28_EMBAUCHE_CDD.double,170303,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/28_EMBAUCHE_CDD.double,0.000363343041340284,0.130088063276825,,1343758,6.3,5e-05,1.4,0.0001,0.3,0.00015,1042348,0
276,.xxNxxxxxNNxxNxNxNxx,xNxxxxxxxxxxxxxxxxxx,NxxxxNxxxxNxNxxxNxxx,6171.0,1.0,21258,383,9688.0,1.0,12623,1023,2003.0,1.0,22888,357,9688.0,1.0,SalariesFrance_3/7_ADECCO_NB_CANDIDATS.double,475102,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/7_ADECCO_NB_CANDIDATS.double,8.0,9.0,,1343758,5.9,1.0,4.3,2.0,3.3,3.0,1137,0
277,xxxxxxxxxxxxxxxxNxxN,xxx....Nx....xxxxxxx,.xx...xxxx.xx.Nx.xxx,2753.89977877289,-491.961588739193,7797,42477,1783.99803737875,-539.404254085418,8179,42112,2815.92076154675,-539.404254085418,9448,39782,20606.9748306762,-1217.83522072076,SalariesFrance_3/12_AG_40_49.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/12_AG_40_49.double,10.1428254154278,4.15568754721395,0.0,1343758,21.6,0.0,0.0,1.11560178395556,0.0,-1.38777878078145e-17,771514,290471
278,xxxNxx.Nxx..Nxxxxxxx,xNxxNxNNxNxxNNxx.x.N,xxxxxxxxxxxxxxxxxxxx,130.0,8.80000019073486,16982,7562,135.0,0.0,3637,3996,56.3899993896484,0.0,8034,7887,3230.0,0.0,SalariesFrance_3/9_ADECCO_SALAIRES_BRUTS.double,347678,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/9_ADECCO_SALAIRES_BRUTS.double,13.4625571932566,17.3111401401798,12.7241724144388,1343758,0.6,15.3560319762166,0.5,23.3295197715759,0.4,20.2332228546997,102263,2
279,.x.x.xxxxxxxxxxxxxxx,xNNxxxxxxxxNxxxNxNNx,NNNNNNNNNNNNNNNNNNNN,1004.13000471927,-345.137068646279,7559,38822,1138.90662248101,-90.5490042683457,10089,36502,12622.7590490247,-243.81219540772,8542,37140,23277.5045763323,-583.70529247256,SalariesFrance_3/11_AG_30_39.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/11_AG_30_39.double,0.342611382829752,0.00709924211336608,,1343758,26.0,0.0,0.0,-1.38777878078145e-17,0.0,0.665668225863121,717917,349558
280,x.xxxxxx..xxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,656.850772384691,8.22128973272709e-08,943,52680,1277.278355824,1.06333628611334e-06,8953,48120,1277.278355824,1.06333628611334e-06,8335,48353,13456.8468838901,8.22128973272709e-08,SalariesFrance_3/27_EMBAUCHES_NP1.double,170303,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/27_EMBAUCHES_NP1.double,0.0001,0.0334930221251234,0.22462830355358,1343758,7.1,0.0001,1.8,0.0002,0.5,0.0003,965432,0
281,xxxxxxxxxxxxxxxxxxxx,NNxNxxxxxxxxxxxx..Nx,xx.xxxxxxxxxxxxxxNxx,859.353255257136,-44.4255781533388,8143,49602,1294.36674680836,-173.641489058332,8846,48690,1695.53445844708,-44.7872868879445,9458,48391,9972.66967749328,-273.762824730709,SalariesFrance_3/26_EMBAUCHES_NM1.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/26_EMBAUCHES_NM1.double,0.154339291614907,,0.00144170086223962,1343758,9.2,0.0,0.0,6.93889390390723e-18,0.0,1.38777878078145e-17,954590,123530
282,xxxxxNxxNNxxNxxxxNNN,xxx..xxxxxxxxx.xxxxx,xxxxxxxxxxxxxxxxxxx.,908.881127843949,-137.06552894568,8866,35091,4020.50908751724,-38.9036920622943,8881,35025,256.831519686243,-66.8194602176786,1739,20602,15804.4867951056,-903.164592680611,SalariesFrance_3/15_AG_P55.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/15_AG_P55.double,0.586400357619784,0.0,35.6929284666886,1343758,30.9,0.0,0.0,0.0752252585943326,0.0,0.195639035355008,659206,415130
283,....................,x..Nx.....NxNNx....N,..............Nx....,409.28025798368,-29.1434305266852,10889,20183,175.642332272084,-64.070572524854,10139,21853,497.289635437732,-27.5308554823025,9992,21589,1446.0751242096,-132.031452760035,SalariesFrance_3/34_INTERIM_NM1.double,201117,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/34_INTERIM_NM1.double,0.0,0.0,0.0,1343758,50.6,0.0,0.0,0.45,0.0,0.00179679884468897,445262,680034
284,.xxx.xx.xxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxx.xxx.xxxxx,280.919155162446,-48.2502746936977,3313,30239,591.016996174728,-24.0143647100801,8844,22704,403.579977730258,-88.0974917416736,11034,19155,1337.65903302281,-131.446384640353,SalariesFrance_3/35_INTERIM_NP1.double,201183,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/35_INTERIM_NP1.double,0.0,0.308653645938876,0.00505915490395627,1343758,49.8,0.0,0.0,1e-13,0.0,4.50626055014441e-15,451701,668903
285,xx.xxxx.Nxx.x.NNxx.x,xxNxxxxxNxxxxxxxxxxx,xxNxNxxx..xxxNxxxxx.,19474.59,1232.46,22037,13117,24600.0,1232.46,25182,10761,18805.47,1266.9,19396,6700,24600.0,1232.46,SalariesFrance_3/51_SALAIRE_BRUT.double,511003,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/51_SALAIRE_BRUT.double,2485.18571428571,2332.9,4605.12,1343758,0.5,1845.0,0.5,1476.0,0.5,1968.0,150232,0
286,xxxNxxNxxNNNNNxNxNNN,xNxxxxxxxxNxxxxxxxxN,xxxxxxxxxxNxxxxxxNNN,4.83163724935891,-16.556649761519,15648,47656,3.76194850506346,-16.255619765855,9515,52664,4.75187775949026,-17.1587097528469,9923,52993,4.83163724935891,-17.1587097528469,SalariesFrance_3/23_Calculation_392657618632466432.double,221255,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/23_Calculation_392657618632466432.double,-0.220776210677012,0.832509833624035,1.20338178055019,1343758,0.0,-15.954589770191,0.0,-16.255619765855,0.0,-1.1236363106547,1001833,0
287,NxNx..Nx.xxxxxx.....,NNNNNNNNNNNNNNNNNNNN,xxxxxx.....xxxxxx...,1963.14885198882,-122.592358454451,9777,31545,1547.66820481701,-92.1014031646326,8891,34345,174.658051602055,-45.3424712378059,1454,14842,9226.00230502647,-1128.22112585084,SalariesFrance_3/13_AG_50_54.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/13_AG_50_54.double,,,0.00418435994222163,1343758,32.4,0.0,0.0,1.38777878078145e-17,0.0,1.19182244492582,640491,435806
288,xxxNxxxxxxxxxxxxxxNx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,9057.67250769611,-770.1705151455,9912,51258,6591.51781079808,-1452.18291318157,5649,55280,5169.47218199039,-1268.27482839389,9769,51861,50772.5101888287,-1452.18291318157,SalariesFrance_3/33_HOMMES.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/33_HOMMES.double,0.0374863555772971,0.37035563270832,0.374725390711594,1343758,2.1,0.0,0.0,5.55111512312578e-17,0.0,2.77555756156289e-17,1005657,28360
289,xxxxxNxxxNxxxNNNNNxx,xxxxxxxxxxxxxxxxxxxx,xNx.................,1400.26106638797,-55.8395498718992,10218,28102,788.976949083346,-103.494387728444,8600,29002,695.25195208484,-156.868199315051,9920,29461,12130.1358762282,-349.289466250059,SalariesFrance_3/10_AG_25_29.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/10_AG_25_29.double,0.0569865694137511,0.0184153528252403,0.0614218581033229,1343758,40.3,0.0,0.0,0.215485087266281,0.0,0.135948389536449,548102,541675
290,xxxxxxxxxxxxxxxNxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxNxxxxxxNxNNNNN,5678.9409014971,-549.274111652475,9020,52431,4899.62654059879,-651.512296369148,9459,51931,3600.05584209042,-587.157541142066,8925,52621,67863.6554988481,-1584.86674425388,SalariesFrance_3/31_EMPSAL_NP1.double,181830,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/31_EMPSAL_NP1.double,0.077980856431294,2.01111224773309,11.795586953173,1343758,2.0,0.0,0.0,-5.55111512312578e-17,0.0,-1.11022302462516e-16,1012714,26469
291,xxx....x.Nx......xx.,xxxxxxxxxxxxxxxxx.xx,xNNxNNxxxxxxNx......,11111.82,8.73333326975504,10028,9845,13247.592,8.60000038146973,11076,10414,11992.5,0.0,6587,9544,22549.59,0.0,SalariesFrance_3/24_Calculation_393783518250995712.double,221626,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/24_Calculation_393783518250995712.double,10.3922805039337,2708.11632352941,11.0789707357385,1343758,0.6,15.3560319762166,0.5,23.3295197715759,0.4,20.2332228546997,126180,2
292,xxxxxxxxxxxxxxxxxxxx,xNxNx..Nx....NNNx.Nx,xNNNxxxxxxNxxxxxxNxx,14268.0,1253.37,18637,9329,14349.18,1234.92,10999,7409,14349.18,1241.07,12236,8144,22549.59,1234.92,SalariesFrance_3/52_SALAIRE_VF.double,242940,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/52_SALAIRE_VF.double,2676.74835829097,1543.35644744072,1616.2189748381,1343758,0.6,2329.04936983276,0.5,3538.38826375491,0.4,3068.77291037231,107398,0
293,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxNxxxxx,x....xxNxxxxx.xxx.xx,426.430663495016,-152.874157318196,3188,54759,4155.72919392366,-124.198492849352,9105,51371,5095.15722646915,-620.605877707019,8584,52164,47579.7092475711,-620.605877707019,SalariesFrance_3/32_FEMMES.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/32_FEMMES.double,0.0,0.716173033718983,0.0,1343758,2.9,0.0,0.0,-2.77555756156289e-17,0.0,2.77555756156289e-17,996348,38666
294,NxxNxxxxxNxxxxxxxxxN,NxxNxNxNxxxxxxxxxxxx,xxxxxxxxNxxNxxNxxxxN,191.468238884596,0.0,17267,47311,1263.69159800098,0.0,23743,41063,961.308632588602,0.0,22469,42294,6183.16235911588,0.0,SalariesFrance_3/18_BMO_INTENTIONS.double,468477,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/18_BMO_INTENTIONS.double,,,0.0910604699234971,1343758,0.4,0.0,0.0,1.0,0.0,0.0309771324315165,862912,5313
295,xxxNNxxNxxxxxxNxNxxx,NxNNNNNNNNNNNxNxxxxx,xNNNNNNNNxNNx.NxNxxN,368.965819856207,0.0,23109,34074,760.939429525565,0.0,21268,37991,692.059725495085,0.0,25411,30478,3852.06331536732,0.0,SalariesFrance_3/17_BMO_DIFFICILE.double,468477,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/17_BMO_DIFFICILE.double,0.195158582612402,,0.0926776704801791,1343758,12.5,0.0,0.0,2.4,0.0,1.0,701526,168455
296,xxxxx.xNxxxxxxxxNxxx,x.NNxxxNNxNxxNxx.xx.,xxNNNx.x.xxxNNx.x.x.,49.9747925787501,42.9025113419097,3871,20878,47.1032261718658,42.3974074419782,4926,21440,51.0280103221582,41.9333403261228,4056,12022,51.0679386648361,41.4398268462531,SalariesFrance_3/40_Latitude.double,105702,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/40_Latitude.double,43.4902597205971,45.9505962304066,47.6560230208103,1343758,0.2,43.5259229640383,0.2,45.1418821561113,0.2,43.6036746966961,334540,0
297,NNx..Nx.NxNxxNxNNNNN,xNxNNxNx....xx.NxxNx,xxx.NNNNxxxxNNxx.NxN,1982.12940390323,0.0,21996,21669,3298.98896201063,0.0,21541,24204,2954.12540359795,0.0,21278,20038,4989.52045744661,0.0,SalariesFrance_3/19_BMO_SAISON.double,468477,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/19_BMO_SAISON.double,,0.0,0.0142401529463825,1343758,33.3,0.0,0.0,1.0,0.0,0.00952943157607523,424423,447167
298,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxNxxxxNNxxxxxNxxxxN,4124.887596534,-219.076124820496,9482,51848,4046.99629507284,-282.105683938358,8644,53157,3244.95663004889,-561.852717726178,10112,50858,65775.6829063129,-1509.08875414632,SalariesFrance_3/30_EMPSAL_NM1.double,192434,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/30_EMPSAL_NM1.double,0.113405088507446,3.69920366223613,0.584873420797484,1343758,1.3,0.0,0.0,-5.55111512312578e-17,0.0,-1.11022302462516e-16,971233,18013
299,xxxxxxNNNxNNNNNxxxxx,xxxxxxxxxxxxxxxxxxxx,NxNNNNNNNNNxNNxNxNxN,287.426023320089,5.9857392515716e-08,8857,50477,9537.32906845106,5.10774176874737e-07,7799,52555,332.593840512055,1.48969234667264e-07,9208,50372,9537.32906845106,7.36538101988271e-09,SalariesFrance_3/29_EMBAUCHE_CDI.double,170303,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/29_EMBAUCHE_CDI.double,0.0450336869624573,5e-05,,1343758,5.9,5e-05,1.2,0.0001,0.2,0.00015,1051323,0
300,Nx..xx.xx.xx.xx.xx.x,NxxxxNxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,3.40626290059078,-1.8672916315889,4215,19383,4.21755361061563,1.32820041584301,3994,19356,7.04393826245572,2.09155552276125,11416,19570,9.51012917610739,-5.08267813989811,SalariesFrance_3/41_Longitude.double,105702,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/41_Longitude.double,,,5.41445316312809,1343758,0.2,5.38172885036787,0.2,1.5222317581509,0.2,1.42979774493894,334315,0
301,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxNxxxxxxxxxxx,1482.99651557364,-9.06265877033165,8611,52232,784.680645881297,-25.4910488043431,7713,53333,784.680645881297,-27.9408003142623,8360,52590,10190.8572243351,-128.008194880083,SalariesFrance_3/25_EMBAUCHES_GLOBAL.double,170303,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/25_EMBAUCHES_GLOBAL.double,1.6051739757541,0.0676372969673794,1.99094761922067,1343758,2.0,0.00015,2.0,0.000105,0.3,0.0003,1083598,0
302,xxxx.....xxxNxNxxxxx,xx..xNxNxxNx...Nx...,xx.xxxxxxxxx....xxxx,371.847943317988,-23.1300291992404,8651,24809,598.814626607983,-33.5686248706013,7343,27322,11.657028135551,-0.226467351782759,18,94,15904.4311294669,-453.395784430581,SalariesFrance_3/14_AG_M25.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/14_AG_M25.double,0.128315247489065,0.0101746204479633,0.575142055114945,1343758,44.3,0.0,0.0,7.74016237815497e-05,0.0,0.853051893859281,500473,595037
303,xNx.NNNNNNNNNNNNxNNN,xNxxxxNxNNxxxNxxxNxN,NNxxNxxNxNxxxxxxxxxx,15356.0,1.0,27501,787,5646.0,1.0,27628,715,5003.0,1.0,28519,703,19169.0,1.0,SalariesFrance_3/8_ADECCO_NB_CAND_METIERS_PROCHES.double,560819,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/3/SalariesFrance_3/8_ADECCO_NB_CAND_METIERS_PROCHES.double,4.0,10.0,,1343758,1.8,1.0,1.6,2.0,1.4,3.0,2649,0
304,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxx.xxx,NNNxxxxxxxxxxxxxxxxx,234.212149593858,8.41152141265163e-07,9423,49187,136.095745668362,1.84230610889586e-06,8625,48278,579.490681110682,4.16825312673871e-07,7616,50777,1618.36074437619,1.91636663621816e-08,SalariesFrance_1/16_APPRENTI.double,170303,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/1/SalariesFrance_1/16_APPRENTI.double,0.0650533694485883,0.00413285489846122,,1343758,4.6,5e-06,2.9,5e-05,0.8,1e-05,995268,0
305,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxx.xxx,196.221322211405,2.72712634202783e-09,8740,49960,1886.15156082802,4.2060153548179e-08,6473,52127,280.038784107744,2.10461995857421e-08,8516,50177,3301.53075146823,2.72712634202783e-09,SalariesFrance_1/28_EMBAUCHE_CDD.double,170303,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/1/SalariesFrance_1/28_EMBAUCHE_CDD.double,5e-05,0.00128690169573895,0.000259561663385383,1343758,6.3,5e-05,1.4,0.0001,0.3,0.00015,1042348,0
306,xNNNNNNNNNNNNNNNNNNN,xxxxxxxxxxxxxxxxxxxx,xNNxxxxxNx..xxxx.xxx,9489.0,1.0,21774,439,3107.0,1.0,22784,309,9489.0,1.0,25703,403,9688.0,1.0,SalariesFrance_1/7_ADECCO_NB_CANDIDATS.double,475102,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/1/SalariesFrance_1/7_ADECCO_NB_CANDIDATS.double,162.0,271.0,5.0,1343758,5.9,1.0,4.3,2.0,3.3,3.0,1137,0
307,xxxxxxxxxxxxNxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,2244.29450331618,-138.54592302095,9822,39606,881.495285740024,-235.567605270035,8179,40657,1649.10126965916,-138.54592302095,8268,41330,20606.9748306762,-1217.83522072076,SalariesFrance_1/12_AG_40_49.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/1/SalariesFrance_1/12_AG_40_49.double,24.4096935322639,0.045617150862104,0.945690438653863,1343758,21.6,0.0,0.0,0.312950953489069,0.0,1.11560178395556,771514,290471
308,x.xxxxxxxxxxxxxxxNx.,x..Nx..NNxNx.NNxNx..,NNNNx.NxNNNNNxNNNNxN,50.0,7.73999977111816,15545,6096,64.0,7.73999977111816,17643,5071,68.6800003051758,8.69999980926514,16761,7058,3230.0,0.0,SalariesFrance_1/9_ADECCO_SALAIRES_BRUTS.double,347678,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/1/SalariesFrance_1/9_ADECCO_SALAIRES_BRUTS.double,13.4190948647141,10.7016036960031,,1343758,0.6,15.3560319762166,0.5,23.3295197715759,0.4,20.2332228546997,102263,2
309,xxx..xxxxxxxxxxxxxxx,xxxxxxx.Nx.....Nx...,NNNxxNxxxNxNNNNxNNxN,2588.08821238111,-90.5490042683457,10204,37117,1486.69523932342,-127.15785518353,8794,37398,1111.00480125914,-155.785672808907,7377,38200,23277.5045763323,-583.70529247256,SalariesFrance_1/11_AG_30_39.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/1/SalariesFrance_1/11_AG_30_39.double,2.74106016716064,0.0,,1343758,26.0,0.0,0.0,-1.38777878078145e-17,0.0,0.665668225863121,717917,349558
310,NNNNNNNxNNNNx.......,xxxxxxxxxxxxxxxxNxxx,xxxxxxxxNNxxxxxNxxxx,2079.04315712561,1.15062115618592e-06,9645,47072,994.841947550854,8.22128973272709e-08,7830,48570,981.931756863612,4.71248274813098e-07,8438,48976,13456.8468838901,8.22128973272709e-08,SalariesFrance_1/27_EMBAUCHES_NP1.double,170303,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/1/SalariesFrance_1/27_EMBAUCHES_NP1.double,,0.0814311183412569,2.31971448215483,1343758,7.1,0.0001,1.8,0.0002,0.5,0.0003,965432,0
311,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxx.xxxxxxxxxx,718.756832695398,-242.168024068658,8789,49517,718.756832695398,-242.168024068658,9374,48600,645.104657508243,-47.671192974678,8181,50150,9972.66967749328,-273.762824730709,SalariesFrance_1/26_EMBAUCHES_NM1.double,192439,/data/mt-compression/code/tools/datasets/formatted/SalariesFrance/1/SalariesFrance_1/26_EMBAUCHES_NM1.double,0.0666304609613317,0.0825372132782904,0.687601186033159,1343758,9.2,0.0,0.0,6.93889390390723e-18,0.0,1.38777878078145e-17,954590,123530
